%t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
0.097900 4.134290 4.231001 3.897960 3.917466 3.021094 2.653625 2.607025 2.929635 2.908641 3.168779 3.136925 3.053909 2.859725 3.252733 3.679350 3.858530 3.169938 2.886658 3.127909 3.376890 2.943454 2.951866 3.146733 3.617221 3.963079 3.781466 3.847970 2.848654 2.561413 2.946851 3.128938 3.187901 3.088508 3.057351 3.221271 3.752779 3.855874 3.931879 3.730414 3.050609 2.476021 2.638053 3.101677 3.148035 2.877613 3.051425 3.298751 3.725608 3.106374 2.913683 3.145835 2.826433 3.091081 3.119671 3.141030 3.232550 3.220701 3.013154 3.153409 2.896408 3.079277 3.202261 2.976725 2.958394
0.107700 4.141822 4.228571 3.901287 3.922802 3.022293 2.659712 2.613112 2.928546 2.919004 3.166131 3.138183 3.052860 2.865812 3.250088 3.676769 3.859026 3.165167 2.890080 3.126860 3.385616 2.951468 2.957202 3.144088 3.621263 3.960431 3.786802 3.844582 2.856668 2.567745 2.940041 3.124167 3.185471 3.089369 3.050541 3.224047 3.750131 3.858997 3.929231 3.735926 3.049560 2.489095 2.646999 3.100645 3.148903 2.883945 3.052683 3.291941 3.726469 3.109497 2.919816 3.144746 2.829139 3.088895 3.122447 3.141526 3.229969 3.218271 3.019333 3.152360 2.897269 3.078245 3.195003 2.982812 2.959593
0.117500 4.147234 4.223219 3.906419 3.927473 3.027147 2.667399 2.620799 2.932756 2.928743 3.160758 3.142353 3.058031 2.873499 3.245085 3.671507 3.871387 3.159994 2.894701 3.132031 3.398375 2.959176 2.961873 3.139085 3.631083 3.955058 3.791473 3.848728 2.864376 2.577499 2.937816 3.118994 3.180119 3.091492 3.048316 3.224532 3.744758 3.861789 3.923858 3.741111 3.054731 2.504012 2.659416 3.105397 3.149601 2.893699 3.056853 3.289716 3.728592 3.112289 2.927216 3.148956 2.828903 3.086690 3.122932 3.153887 3.224707 3.212919 3.026795 3.157531 2.899392 3.082997 3.190756 2.990499 2.964447
0.127300 4.162027 4.224159 3.918782 3.938109 3.037667 2.680753 2.634153 2.936090 2.943844 3.163774 3.145370 3.067875 2.886853 3.250514 3.673916 3.867685 3.163104 2.903049 3.141875 3.418997 2.974750 2.972509 3.144514 3.647492 3.958074 3.802109 3.852092 2.879950 2.590995 2.945622 3.122104 3.181059 3.097255 3.056122 3.234728 3.747774 3.872566 3.926874 3.753855 3.064575 2.527042 2.675563 3.111863 3.146654 2.907195 3.059870 3.297522 3.734355 3.123066 2.938298 3.152290 2.834977 3.094144 3.133128 3.150185 3.227116 3.213859 3.037594 3.167375 2.905155 3.089463 3.200643 3.003853 2.974967
0.137100 4.172748 4.229038 3.927318 3.950923 3.048211 2.694130 2.647530 2.944630 2.957059 3.167993 3.151132 3.071536 2.900230 3.255660 3.674591 3.875229 3.167964 2.913412 3.145536 3.439927 2.990632 2.985323 3.149660 3.668569 3.962293 3.814923 3.860281 2.895832 2.606492 2.950772 3.126964 3.185938 3.104818 3.061272 3.240486 3.751993 3.883067 3.931093 3.764392 3.068236 2.550878 2.693724 3.109330 3.162268 2.922692 3.065632 3.302672 3.741918 3.133567 2.952040 3.160830 2.845105 3.096917 3.138886 3.157729 3.227791 3.218738 3.048718 3.171036 2.912718 3.086930 3.203060 3.017230 2.985511
0.146900 4.180686 4.223881 3.934819 3.958488 3.053766 2.702526 2.655926 2.949547 2.967742 3.158881 3.154370 3.079062 2.908626 3.252849 3.673988 3.873566 3.163963 2.916749 3.153062 3.458103 3.003514 2.992888 3.146849 3.670052 3.953181 3.822488 3.862949 2.908714 2.614970 2.947732 3.122963 3.180781 3.102588 3.058232 3.243412 3.742881 3.886220 3.921981 3.769941 3.075762 2.559495 2.704852 3.121536 3.164971 2.931170 3.068870 3.299632 3.739688 3.136720 2.962625 3.165747 2.845584 3.095264 3.141812 3.156066 3.227188 3.213581 3.056977 3.178562 2.910488 3.099136 3.197818 3.025626 2.991066
0.156700 4.190991 4.217529 3.940638 3.966207 3.061958 2.713620 2.667020 2.947649 2.982584 3.164508 3.159996 3.100047 2.919720 3.248927 3.667052 3.879093 3.168748 2.925317 3.174047 3.479007 3.016498 3.000607 3.142927 3.682928 3.958808 3.830207 3.863798 2.921698 2.628184 2.942518 3.127748 3.174429 3.103436 3.053018 3.246728 3.748508 3.891925 3.927608 3.778123 3.096747 2.577059 2.720724 3.121943 3.165822 2.944384 3.074496 3.294418 3.740536 3.142425 2.971385 3.163849 2.848817 3.101201 3.145128 3.161593 3.220252 3.207229 3.065583 3.199547 2.911336 3.099543 3.193479 3.036720 2.999258
0.166500 4.197962 4.217559 3.948035 3.971136 3.069441 2.723844 2.677244 2.947495 2.989735 3.164551 3.160825 3.079614 2.929944 3.254269 3.664592 3.879132 3.161419 2.935009 3.153614 3.501102 3.026310 3.005536 3.148269 3.692652 3.958851 3.835136 3.865989 2.931510 2.638182 2.959969 3.120419 3.174459 3.106003 3.070469 3.249291 3.748551 3.894636 3.927651 3.785233 3.076314 2.591557 2.733387 3.119500 3.168046 2.954382 3.075325 3.311869 3.743103 3.145136 2.981695 3.163695 2.851108 3.106026 3.147691 3.161632 3.217792 3.207259 3.073292 3.179114 2.913903 3.097100 3.194301 3.046944 3.006741
0.176300 4.200289 4.219488 3.954806 3.977875 3.076295 2.730973 2.684373 2.947193 2.994404 3.166662 3.172590 3.077266 2.937073 3.258620 3.666646 3.881026 3.163428 2.937297 3.151266 3.515515 3.033449 3.012275 3.152620 3.699722 3.960962 3.841875 3.863117 2.938649 2.645463 2.958999 3.122428 3.176388 3.107918 3.069499 3.251368 3.750662 3.899184 3.929762 3.787459 3.073966 2.603290 2.743318 3.121536 3.165140 2.961663 3.087090 3.310899 3.745018 3.149684 2.989213 3.163393 2.850797 3.105226 3.149768 3.163526 3.219846 3.209188 3.078190 3.176766 2.915818 3.099136 3.206309 3.054073 3.013595
0.186100 4.208041 4.219499 3.957722 3.982929 3.079242 2.734156 2.687556 2.950098 3.002031 3.166793 3.162702 3.088077 2.940256 3.253676 3.666643 3.879014 3.163430 2.942637 3.162077 3.526175 3.041331 3.017329 3.147676 3.707537 3.961093 3.846929 3.866542 2.946531 2.653487 2.951698 3.122430 3.176399 3.105746 3.062198 3.251778 3.750793 3.899592 3.929893 3.792945 3.084777 2.613448 2.753993 3.122080 3.168044 2.969687 3.077202 3.303598 3.742846 3.150092 2.997475 3.166298 2.853567 3.100683 3.150178 3.161514 3.219843 3.209199 3.083831 3.187577 2.913646 3.099680 3.201120 3.057256 3.016542
0.195900 4.214980 4.214453 3.962719 3.985445 3.084296 2.742042 2.695442 2.950063 3.007083 3.164119 3.168165 3.093119 2.948142 3.253641 3.661336 3.884259 3.158109 2.945307 3.167119 3.541534 3.049007 3.019845 3.147641 3.715042 3.958419 3.849445 3.876780 2.954207 2.661202 2.954370 3.117109 3.171353 3.108320 3.064870 3.254457 3.748119 3.902337 3.927219 3.800328 3.089819 2.623394 2.764358 3.127276 3.168008 2.977402 3.082665 3.306270 3.745420 3.152837 3.005428 3.166263 2.853532 3.105899 3.152857 3.166759 3.214536 3.204153 3.089164 3.192619 2.916220 3.104876 3.195737 3.065142 3.021596
0.205600 4.210322 4.211973 3.967678 3.990255 3.089286 2.749755 2.703155 2.950091 3.014391 3.164147 3.173499 3.090580 2.955855 3.253669 3.658726 3.886928 3.153035 2.950378 3.164580 3.561339 3.058901 3.024655 3.147669 3.722434 3.958447 3.854255 3.871475 2.964101 2.668773 2.957107 3.112035 3.168873 3.108348 3.067607 3.257092 3.748147 3.907550 3.927247 3.802846 3.087280 2.635480 2.774528 3.129866 3.167980 2.984973 3.087999 3.309007 3.745448 3.158050 3.013232 3.166291 2.853585 3.108608 3.155492 3.169428 3.211926 3.201673 3.094399 3.190080 2.916248 3.107466 3.193201 3.072855 3.026586
0.215400 4.227778 4.211973 3.975229 3.995163 3.094378 2.752397 2.705797 2.952867 3.019380 3.166898 3.173499 3.098691 2.958497 3.256417 3.658726 3.892319 3.158323 2.952979 3.172691 3.576535 3.063976 3.029563 3.150417 3.729977 3.961198 3.859163 3.871475 2.969176 2.673943 2.967941 3.117323 3.168873 3.111068 3.078441 3.257092 3.750898 3.910224 3.929998 3.807931 3.095391 2.645367 2.782332 3.129866 3.165207 2.990143 3.087999 3.319841 3.748168 3.160724 3.018559 3.169067 2.858850 3.119331 3.155492 3.174819 3.211926 3.201673 3.097084 3.198191 2.918968 3.107466 3.204121 3.075497 3.031678
0.225200 4.227814 4.217123 3.975265 3.997653 3.096959 2.755074 2.708474 2.944576 3.021909 3.172435 3.170784 3.096023 2.961174 3.264696 3.661453 3.889659 3.163646 2.953015 3.170023 3.581637 3.066548 3.032053 3.158696 3.735042 3.966735 3.861653 3.871510 2.971748 2.676563 2.967976 3.122646 3.174023 3.111104 3.078476 3.257127 3.756435 3.907586 3.935535 3.807967 3.092723 2.652817 2.787570 3.143258 3.168016 2.992763 3.085284 3.319876 3.748204 3.158086 3.021258 3.160776 2.858886 3.105963 3.155527 3.172159 3.214653 3.206823 3.099805 3.195523 2.919004 3.120858 3.209617 3.078174 3.034259
0.235000 4.230672 4.217565 3.980637 3.998067 3.099895 2.758105 2.711505 2.953122 3.024793 3.172880 3.176590 3.099061 2.964205 3.265170 3.661869 3.890021 3.166707 2.955978 3.173061 3.589599 3.066964 3.032467 3.159170 3.735483 3.967180 3.862067 3.874607 2.972164 2.679537 2.971046 3.125707 3.174465 3.111493 3.081546 3.257517 3.756880 3.910594 3.935980 3.810873 3.095761 2.655729 2.793162 3.133208 3.165688 2.995737 3.091090 3.322946 3.748593 3.161094 3.026948 3.169322 2.859275 3.119483 3.155917 3.172521 3.215069 3.207265 3.100221 3.198561 2.919393 3.110808 3.207360 3.081205 3.037195
0.244800 4.230475 4.222329 3.982958 3.997819 3.102193 2.755324 2.708724 2.955762 3.022153 3.175327 3.176455 3.093571 2.961424 3.272998 3.666895 3.892414 3.169103 2.955783 3.167571 3.594469 3.066716 3.032219 3.166998 3.737698 3.969627 3.861819 3.877094 2.971916 2.679342 2.976160 3.128103 3.179229 3.111245 3.086660 3.254608 3.759327 3.907782 3.938427 3.810677 3.090271 2.657952 2.793021 3.130125 3.165384 2.995542 3.090955 3.328060 3.748345 3.158282 3.024199 3.171962 2.859027 3.122134 3.153008 3.174914 3.220095 3.212029 3.097344 3.193071 2.919145 3.107725 3.217754 3.078424 3.039493
